1952
1,131
2,157
3,130
4,133
5,110
6,114
7,73
8,110
9,33
10,64
11,82
12,74
13,76
14,77
15,56
16,74
17,74
18,31
19,103
20,126
21,145
22,143
24,303
25,425
26,623
27,539
28,1110
29,1113
30,1361
31,2290
32,2112
33,2735
34,4065
35,3363
36,2842
37,2928
38,4179
39,2490
40,3209
41,1955
42,2419
43,1544
44,1347
45,973
46,1056
47,637
48,551
49,489
50,435
51,377
52,276
