1971
1,1146
2,1252
3,1350
4,1233
5,1275
6,1210
7,1122
8,1192
9,1228
10,1173
11,1150
12,1243
13,1149
14,1014
15,1273
16,1074
17,1307
18,1165
19,1252
20,1328
21,1114
22,981
23,1106
24,1082
25,1172
26,1051
27,970
28,1063
29,998
30,1070
31,1135
32,1073
33,1096
34,1113
35,1209
36,1021
37,1332
38,1175
39,1173
40,1347
41,1208
42,1233
43,949
44,1169
45,1178
46,1185
47,1037
48,1328
49,1164
50,1058
51,1033
